"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION","population","crime_rate"
"024",2025,"Break and Enter",22,"Black Creek","Neighbourhood Improvement Area",21145,10.4043509103807
"024",2025,"Robbery",12,"Black Creek","Neighbourhood Improvement Area",21145,5.67510049657129
"024",2025,"Theft Over",10,"Black Creek","Neighbourhood Improvement Area",21145,4.72925041380941
"025",2014,"Assault",288,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,95.9360426382412
"025",2014,"Auto Theft",43,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.3237841439041
"025",2014,"Break and Enter",36,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,11.9920053297801
"025",2014,"Robbery",42,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,13.9906728847435
"025",2014,"Theft Over",6,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,1.99866755496336
"025",2015,"Assault",298,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,99.2671552298468
"025",2015,"Auto Theft",52,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,17.3217854763491
"025",2015,"Break and Enter",38,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,12.6582278481013
"025",2015,"Robbery",42,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,13.9906728847435
"025",2015,"Theft Over",7,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,2.33177881412392
"025",2016,"Assault",301,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,100.266489007328
"025",2016,"Auto Theft",62,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,20.6528980679547
"025",2016,"Break and Enter",28,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,9.32711525649567
"025",2016,"Robbery",66,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,21.9853431045969
"025",2016,"Theft Over",12,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,3.99733510992672
"025",2017,"Assault",274,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,91.2724850099933
"025",2017,"Auto Theft",52,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,17.3217854763491
"025",2017,"Break and Enter",42,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,13.9906728847435
"025",2017,"Robbery",50,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,16.655562958028
"025",2017,"Theft Over",5,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,1.6655562958028
"025",2018,"Assault",307,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,102.265156562292
"025",2018,"Auto Theft",66,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,21.9853431045969
"025",2018,"Break and Enter",39,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,12.9913391072618
"025",2018,"Robbery",49,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,16.3224516988674
"025",2018,"Theft Over",10,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,3.3311125916056
"025",2019,"Assault",329,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,109.593604263824
"025",2019,"Auto Theft",83,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,27.6482345103264
"025",2019,"Break and Enter",35,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,11.6588940706196
"025",2019,"Robbery",46,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,15.3231179213857
"025",2019,"Theft Over",12,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,3.99733510992672
"025",2020,"Assault",278,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,92.6049300466356
"025",2020,"Auto Theft",118,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,39.307128580946
"025",2020,"Break and Enter",51,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,16.9886742171885
"025",2020,"Robbery",48,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,15.9893404397069
"025",2020,"Theft Over",19,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,6.32911392405063
"025",2021,"Assault",309,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,102.931379080613
"025",2021,"Auto Theft",103,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,34.3104596935376
"025",2021,"Break and Enter",40,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,13.3244503664224
"025",2021,"Robbery",25,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,8.32778147901399
"025",2021,"Theft Over",7,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,2.33177881412392
"025",2022,"Assault",273,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,90.9393737508328
"025",2022,"Auto Theft",155,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,51.6322451698867
"025",2022,"Break and Enter",34,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,11.325782811459
"025",2022,"Robbery",29,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,9.66022651565623
"025",2022,"Theft Over",12,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,3.99733510992672
"025",2023,"Assault",327,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,108.927381745503
"025",2023,"Auto Theft",127,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,42.3051299133911
"025",2023,"Break and Enter",44,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.6568954030646
"025",2023,"Robbery",33,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,10.9926715522985
"025",2023,"Theft Over",26,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,8.66089273817455
"025",2024,"Assault",355,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,118.254497001999
"025",2024,"Auto Theft",107,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,35.6429047301799
"025",2024,"Break and Enter",36,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,11.9920053297801
"025",2024,"Robbery",28,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,9.32711525649567
"025",2024,"Theft Over",12,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,3.99733510992672
"025",2025,"Assault",322,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,107.2618254497
"025",2025,"Auto Theft",72,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,23.9840106595603
"025",2025,"Break and Enter",35,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,11.6588940706196
"025",2025,"Robbery",45,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9900066622252
"025",2025,"Theft Over",19,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,6.32911392405063
"027",2014,"Assault",280,"York University Heights","Neighbourhood Improvement Area",28255,99.0975048663953
"027",2014,"Auto Theft",108,"York University Heights","Neighbourhood Improvement Area",28255,38.2233233056096
"027",2014,"Break and Enter",110,"York University Heights","Neighbourhood Improvement Area",28255,38.9311626260839
"027",2014,"Robbery",60,"York University Heights","Neighbourhood Improvement Area",28255,21.2351796142276
"027",2014,"Theft Over",31,"York University Heights","Neighbourhood Improvement Area",28255,10.9715094673509
"027",2015,"Assault",292,"York University Heights","Neighbourhood Improvement Area",28255,103.344540789241
"027",2015,"Auto Theft",108,"York University Heights","Neighbourhood Improvement Area",28255,38.2233233056096
"027",2015,"Break and Enter",139,"York University Heights","Neighbourhood Improvement Area",28255,49.1948327729605
"027",2015,"Robbery",86,"York University Heights","Neighbourhood Improvement Area",28255,30.4370907803929
"027",2015,"Theft Over",48,"York University Heights","Neighbourhood Improvement Area",28255,16.9881436913821
"027",2016,"Assault",367,"York University Heights","Neighbourhood Improvement Area",28255,129.888515307025
"027",2016,"Auto Theft",111,"York University Heights","Neighbourhood Improvement Area",28255,39.285082286321
"027",2016,"Break and Enter",99,"York University Heights","Neighbourhood Improvement Area",28255,35.0380463634755
"027",2016,"Robbery",71,"York University Heights","Neighbourhood Improvement Area",28255,25.128295876836
"027",2016,"Theft Over",35,"York University Heights","Neighbourhood Improvement Area",28255,12.3871881082994
"027",2017,"Assault",355,"York University Heights","Neighbourhood Improvement Area",28255,125.64147938418
"027",2017,"Auto Theft",96,"York University Heights","Neighbourhood Improvement Area",28255,33.9762873827641
"027",2017,"Break and Enter",105,"York University Heights","Neighbourhood Improvement Area",28255,37.1615643248983
"027",2017,"Robbery",75,"York University Heights","Neighbourhood Improvement Area",28255,26.5439745177845
"027",2017,"Theft Over",42,"York University Heights","Neighbourhood Improvement Area",28255,14.8646257299593
"027",2018,"Assault",368,"York University Heights","Neighbourhood Improvement Area",28255,130.242434967262
"027",2018,"Auto Theft",95,"York University Heights","Neighbourhood Improvement Area",28255,33.622367722527
"027",2018,"Break and Enter",123,"York University Heights","Neighbourhood Improvement Area",28255,43.5321182091665
"027",2018,"Robbery",91,"York University Heights","Neighbourhood Improvement Area",28255,32.2066890815785
"027",2018,"Theft Over",37,"York University Heights","Neighbourhood Improvement Area",28255,13.0950274287737
"027",2019,"Assault",382,"York University Heights","Neighbourhood Improvement Area",28255,135.197310210582
"027",2019,"Auto Theft",152,"York University Heights","Neighbourhood Improvement Area",28255,53.7957883560432
"027",2019,"Break and Enter",110,"York University Heights","Neighbourhood Improvement Area",28255,38.9311626260839
"027",2019,"Robbery",83,"York University Heights","Neighbourhood Improvement Area",28255,29.3753317996815
"027",2019,"Theft Over",29,"York University Heights","Neighbourhood Improvement Area",28255,10.2636701468767
"027",2020,"Assault",351,"York University Heights","Neighbourhood Improvement Area",28255,124.225800743231
"027",2020,"Auto Theft",196,"York University Heights","Neighbourhood Improvement Area",28255,69.3682534064767
"027",2020,"Break and Enter",110,"York University Heights","Neighbourhood Improvement Area",28255,38.9311626260839
"027",2020,"Robbery",48,"York University Heights","Neighbourhood Improvement Area",28255,16.9881436913821
"027",2020,"Theft Over",46,"York University Heights","Neighbourhood Improvement Area",28255,16.2803043709078
"027",2021,"Assault",331,"York University Heights","Neighbourhood Improvement Area",28255,117.147407538489
"027",2021,"Auto Theft",172,"York University Heights","Neighbourhood Improvement Area",28255,60.8741815607857
"027",2021,"Break and Enter",111,"York University Heights","Neighbourhood Improvement Area",28255,39.285082286321
"027",2021,"Robbery",40,"York University Heights","Neighbourhood Improvement Area",28255,14.156786409485
"027",2021,"Theft Over",27,"York University Heights","Neighbourhood Improvement Area",28255,9.55583082640241
"027",2022,"Assault",353,"York University Heights","Neighbourhood Improvement Area",28255,124.933640063706
"027",2022,"Auto Theft",232,"York University Heights","Neighbourhood Improvement Area",28255,82.1093611750133
"027",2022,"Break and Enter",127,"York University Heights","Neighbourhood Improvement Area",28255,44.947796850115
"027",2022,"Robbery",51,"York University Heights","Neighbourhood Improvement Area",28255,18.0499026720934
"027",2022,"Theft Over",60,"York University Heights","Neighbourhood Improvement Area",28255,21.2351796142276
"027",2023,"Assault",398,"York University Heights","Neighbourhood Improvement Area",28255,140.860024774376
"027",2023,"Auto Theft",266,"York University Heights","Neighbourhood Improvement Area",28255,94.1426296230756
"027",2023,"Break and Enter",216,"York University Heights","Neighbourhood Improvement Area",28255,76.4466466112193
"027",2023,"Robbery",108,"York University Heights","Neighbourhood Improvement Area",28255,38.2233233056096
"027",2023,"Theft Over",40,"York University Heights","Neighbourhood Improvement Area",28255,14.156786409485
"027",2024,"Assault",397,"York University Heights","Neighbourhood Improvement Area",28255,140.506105114139
"027",2024,"Auto Theft",231,"York University Heights","Neighbourhood Improvement Area",28255,81.7554415147762
"027",2024,"Break and Enter",130,"York University Heights","Neighbourhood Improvement Area",28255,46.0095558308264
"027",2024,"Robbery",67,"York University Heights","Neighbourhood Improvement Area",28255,23.7126172358875
"027",2024,"Theft Over",40,"York University Heights","Neighbourhood Improvement Area",28255,14.156786409485
"027",2025,"Assault",404,"York University Heights","Neighbourhood Improvement Area",28255,142.983542735799
"027",2025,"Auto Theft",208,"York University Heights","Neighbourhood Improvement Area",28255,73.6152893293223
"027",2025,"Break and Enter",125,"York University Heights","Neighbourhood Improvement Area",28255,44.2399575296408
"027",2025,"Robbery",43,"York University Heights","Neighbourhood Improvement Area",28255,15.2185453901964
"027",2025,"Theft Over",58,"York University Heights","Neighbourhood Improvement Area",28255,20.5273402937533
"028",2014,"Assault",58,"Rustic","Neighbourhood Improvement Area",9390,61.7678381256656
"028",2014,"Auto Theft",8,"Rustic","Neighbourhood Improvement Area",9390,8.51970181043663
"028",2014,"Break and Enter",21,"Rustic","Neighbourhood Improvement Area",9390,22.3642172523962
"028",2014,"Robbery",16,"Rustic","Neighbourhood Improvement Area",9390,17.0394036208733
"028",2014,"Theft Over",1,"Rustic","Neighbourhood Improvement Area",9390,1.06496272630458
"028",2015,"Assault",69,"Rustic","Neighbourhood Improvement Area",9390,73.482428115016
"028",2015,"Auto Theft",18,"Rustic","Neighbourhood Improvement Area",9390,19.1693290734824
"028",2015,"Break and Enter",17,"Rustic","Neighbourhood Improvement Area",9390,18.1043663471778
"028",2015,"Robbery",20,"Rustic","Neighbourhood Improvement Area",9390,21.2992545260916
"028",2015,"Theft Over",1,"Rustic","Neighbourhood Improvement Area",9390,1.06496272630458
"028",2016,"Assault",85,"Rustic","Neighbourhood Improvement Area",9390,90.5218317358893
"028",2016,"Auto Theft",10,"Rustic","Neighbourhood Improvement Area",9390,10.6496272630458
"028",2016,"Break and Enter",17,"Rustic","Neighbourhood Improvement Area",9390,18.1043663471778
"028",2016,"Robbery",9,"Rustic","Neighbourhood Improvement Area",9390,9.58466453674122
"028",2016,"Theft Over",3,"Rustic","Neighbourhood Improvement Area",9390,3.19488817891374
"028",2017,"Assault",66,"Rustic","Neighbourhood Improvement Area",9390,70.2875399361022
"028",2017,"Auto Theft",13,"Rustic","Neighbourhood Improvement Area",9390,13.8445154419595
"028",2017,"Break and Enter",12,"Rustic","Neighbourhood Improvement Area",9390,12.779552715655
"028",2017,"Robbery",6,"Rustic","Neighbourhood Improvement Area",9390,6.38977635782748
"028",2017,"Theft Over",1,"Rustic","Neighbourhood Improvement Area",9390,1.06496272630458
"028",2018,"Assault",76,"Rustic","Neighbourhood Improvement Area",9390,80.937167199148
"028",2018,"Auto Theft",14,"Rustic","Neighbourhood Improvement Area",9390,14.9094781682641
"028",2018,"Break and Enter",9,"Rustic","Neighbourhood Improvement Area",9390,9.58466453674122
"028",2018,"Robbery",8,"Rustic","Neighbourhood Improvement Area",9390,8.51970181043663
"028",2018,"Theft Over",2,"Rustic","Neighbourhood Improvement Area",9390,2.12992545260916
"028",2019,"Assault",69,"Rustic","Neighbourhood Improvement Area",9390,73.482428115016
"028",2019,"Auto Theft",39,"Rustic","Neighbourhood Improvement Area",9390,41.5335463258786
"028",2019,"Break and Enter",14,"Rustic","Neighbourhood Improvement Area",9390,14.9094781682641
"028",2019,"Robbery",6,"Rustic","Neighbourhood Improvement Area",9390,6.38977635782748
"028",2019,"Theft Over",1,"Rustic","Neighbourhood Improvement Area",9390,1.06496272630458
"028",2020,"Assault",65,"Rustic","Neighbourhood Improvement Area",9390,69.2225772097977
"028",2020,"Auto Theft",23,"Rustic","Neighbourhood Improvement Area",9390,24.4941427050053
"028",2020,"Break and Enter",15,"Rustic","Neighbourhood Improvement Area",9390,15.9744408945687
"028",2020,"Robbery",8,"Rustic","Neighbourhood Improvement Area",9390,8.51970181043663
"028",2020,"Theft Over",5,"Rustic","Neighbourhood Improvement Area",9390,5.3248136315229
"028",2021,"Assault",77,"Rustic","Neighbourhood Improvement Area",9390,82.0021299254526
"028",2021,"Auto Theft",15,"Rustic","Neighbourhood Improvement Area",9390,15.9744408945687
"028",2021,"Break and Enter",7,"Rustic","Neighbourhood Improvement Area",9390,7.45473908413206
"028",2021,"Robbery",6,"Rustic","Neighbourhood Improvement Area",9390,6.38977635782748
"028",2022,"Assault",85,"Rustic","Neighbourhood Improvement Area",9390,90.5218317358893
"028",2022,"Auto Theft",36,"Rustic","Neighbourhood Improvement Area",9390,38.3386581469649
"028",2022,"Break and Enter",10,"Rustic","Neighbourhood Improvement Area",9390,10.6496272630458
"028",2022,"Robbery",4,"Rustic","Neighbourhood Improvement Area",9390,4.25985090521832
"028",2022,"Theft Over",5,"Rustic","Neighbourhood Improvement Area",9390,5.3248136315229
"028",2023,"Assault",89,"Rustic","Neighbourhood Improvement Area",9390,94.7816826411076
"028",2023,"Auto Theft",37,"Rustic","Neighbourhood Improvement Area",9390,39.4036208732694
"028",2023,"Break and Enter",19,"Rustic","Neighbourhood Improvement Area",9390,20.234291799787
"028",2023,"Robbery",3,"Rustic","Neighbourhood Improvement Area",9390,3.19488817891374
"028",2023,"Theft Over",2,"Rustic","Neighbourhood Improvement Area",9390,2.12992545260916
"028",2024,"Assault",105,"Rustic","Neighbourhood Improvement Area",9390,111.821086261981
"028",2024,"Auto Theft",27,"Rustic","Neighbourhood Improvement Area",9390,28.7539936102236
"028",2024,"Break and Enter",14,"Rustic","Neighbourhood Improvement Area",9390,14.9094781682641
"028",2024,"Robbery",11,"Rustic","Neighbourhood Improvement Area",9390,11.7145899893504
"028",2024,"Theft Over",1,"Rustic","Neighbourhood Improvement Area",9390,1.06496272630458
"028",2025,"Assault",95,"Rustic","Neighbourhood Improvement Area",9390,101.171458998935
"028",2025,"Auto Theft",21,"Rustic","Neighbourhood Improvement Area",9390,22.3642172523962
"028",2025,"Break and Enter",9,"Rustic","Neighbourhood Improvement Area",9390,9.58466453674122
"028",2025,"Robbery",2,"Rustic","Neighbourhood Improvement Area",9390,2.12992545260916
"028",2025,"Theft Over",3,"Rustic","Neighbourhood Improvement Area",9390,3.19488817891374
"029",2014,"Assault",22,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,22.3463687150838
"029",2014,"Auto Theft",7,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,7.11020822752666
"029",2014,"Break and Enter",14,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,14.2204164550533
"029",2014,"Robbery",9,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9.14169629253428
"029",2015,"Assault",31,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,31.4880650076181
"029",2015,"Auto Theft",18,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,18.2833925850686
"029",2015,"Break and Enter",13,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,13.2046724225495
"029",2015,"Robbery",3,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,3.04723209751143
"029",2015,"Theft Over",3,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,3.04723209751143
"029",2016,"Assault",44,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,44.6927374301676
"029",2016,"Auto Theft",14,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,14.2204164550533
"029",2016,"Break and Enter",18,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,18.2833925850686
"029",2016,"Robbery",8,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,8.12595226003047
"029",2017,"Assault",20,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,20.3148806500762
"029",2017,"Auto Theft",8,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,8.12595226003047
"029",2017,"Break and Enter",10,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,10.1574403250381
"029",2017,"Robbery",2,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,2.03148806500762
"029",2017,"Theft Over",2,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,2.03148806500762
"029",2018,"Assault",29,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,29.4565769426105
"029",2018,"Auto Theft",13,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,13.2046724225495
"029",2018,"Break and Enter",7,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,7.11020822752666
"029",2018,"Robbery",6,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,6.09446419502285
"029",2018,"Theft Over",4,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,4.06297613001524
"029",2019,"Assault",31,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,31.4880650076181
"029",2019,"Auto Theft",25,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,25.3936008125952
"029",2019,"Break and Enter",15,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,15.2361604875571
"029",2019,"Robbery",4,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,4.06297613001524
"029",2019,"Theft Over",3,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,3.04723209751143
"029",2020,"Assault",30,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,30.4723209751143
"029",2020,"Auto Theft",18,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,18.2833925850686
"029",2020,"Break and Enter",11,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,11.1731843575419
"029",2020,"Robbery",2,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,2.03148806500762
"029",2020,"Theft Over",2,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,2.03148806500762
"029",2021,"Assault",35,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,35.5510411376333
"029",2021,"Auto Theft",13,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,13.2046724225495
"029",2021,"Break and Enter",10,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,10.1574403250381
"029",2021,"Robbery",1,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,1.01574403250381
"029",2021,"Theft Over",3,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,3.04723209751143
"029",2022,"Assault",53,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,53.8344337227019
"029",2022,"Auto Theft",47,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,47.739969527679
"029",2022,"Break and Enter",21,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,21.33062468258
"029",2022,"Robbery",5,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,5.07872016251905
"029",2022,"Theft Over",3,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,3.04723209751143
"029",2023,"Assault",49,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,49.7714575926866
"029",2023,"Auto Theft",48,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,48.7557135601828
"029",2023,"Break and Enter",16,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,16.2519045200609
"029",2023,"Robbery",5,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,5.07872016251905
"029",2023,"Theft Over",1,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,1.01574403250381
"029",2024,"Assault",45,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,45.7084814626714
"029",2024,"Auto Theft",44,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,44.6927374301676
"029",2024,"Break and Enter",17,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,17.2676485525648
"029",2024,"Robbery",2,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,2.03148806500762
"029",2024,"Theft Over",2,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,2.03148806500762
"029",2025,"Assault",40,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,40.6297613001524
"029",2025,"Auto Theft",35,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,35.5510411376333
"029",2025,"Break and Enter",9,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9.14169629253428
"029",2025,"Robbery",3,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,3.04723209751143
"029",2025,"Theft Over",6,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,6.09446419502285
"030",2014,"Assault",84,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,48.0137182052015
"030",2014,"Auto Theft",41,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,23.4352672192055
"030",2014,"Break and Enter",23,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.1466133180909
"030",2014,"Robbery",30,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,17.1477565018577
"030",2014,"Theft Over",5,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,2.85795941697628
"030",2015,"Assault",96,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,54.8728208059445
"030",2015,"Auto Theft",44,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,25.1500428693913
"030",2015,"Break and Enter",44,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,25.1500428693913
"030",2015,"Robbery",16,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,9.14547013432409
"030",2015,"Theft Over",7,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,4.00114318376679
"030",2016,"Assault",113,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,64.5898828236639
"030",2016,"Auto Theft",33,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,18.8625321520434
"030",2016,"Break and Enter",31,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,17.7193483852529
"030",2016,"Robbery",30,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,17.1477565018577
"030",2016,"Theft Over",1,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,0.571591883395256
"030",2017,"Assault",120,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,68.5910260074307
"030",2017,"Auto Theft",24,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.7182052014861
"030",2017,"Break and Enter",34,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,19.4341240354387
"030",2017,"Robbery",19,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,10.8602457845099
"030",2017,"Theft Over",10,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,5.71591883395256
"030",2018,"Assault",98,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,56.0160045727351
"030",2018,"Auto Theft",48,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,27.4364104029723
"030",2018,"Break and Enter",32,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,18.2909402686482
"030",2018,"Robbery",20,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,11.4318376679051
"030",2018,"Theft Over",11,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,6.28751071734781
"030",2019,"Assault",104,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,59.4455558731066
"030",2019,"Auto Theft",35,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,20.005715918834
"030",2019,"Break and Enter",51,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,29.151186053158
"030",2019,"Robbery",20,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,11.4318376679051
"030",2019,"Theft Over",10,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,5.71591883395256
"030",2020,"Assault",92,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,52.5864532723635
"030",2020,"Auto Theft",58,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,33.1523292369248
"030",2020,"Break and Enter",33,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,18.8625321520434
