"HOOD_158","year","theft_count","neighbourhood_name","TSNS.DESIGNATION","population","low_income","income","housing_cost","unemployment","auto_theft_rate","s_theft","s_income","s_unemployment","s_low_income","s_housing"
"004",2020,42,"Rexdale-Kipling","Not an NIA or Emerging Neighbourhood",10375,13.5,77000,1035,13.9,40.4819277108434,0.159610447790739,0.120145631067961,0.470588235294118,0.37246963562753,0.0599555884529978
"004",2021,41,"Rexdale-Kipling","Not an NIA or Emerging Neighbourhood",10375,13.5,77000,1035,13.9,39.5180722891566,0.155736036157307,0.120145631067961,0.470588235294118,0.37246963562753,0.0599555884529978
"004",2022,60,"Rexdale-Kipling","Not an NIA or Emerging Neighbourhood",10375,13.5,77000,1035,13.9,57.8313253012048,0.229349857192511,0.120145631067961,0.470588235294118,0.37246963562753,0.0599555884529978
"004",2023,75,"Rexdale-Kipling","Not an NIA or Emerging Neighbourhood",10375,13.5,77000,1035,13.9,72.289156626506,0.287466031693987,0.120145631067961,0.470588235294118,0.37246963562753,0.0599555884529978
"004",2024,46,"Rexdale-Kipling","Not an NIA or Emerging Neighbourhood",10375,13.5,77000,1035,13.9,44.3373493975904,0.175108094324466,0.120145631067961,0.470588235294118,0.37246963562753,0.0599555884529978
"004",2025,37,"Rexdale-Kipling","Not an NIA or Emerging Neighbourhood",10375,13.5,77000,1035,13.9,35.6626506024096,0.14023838962358,0.120145631067961,0.470588235294118,0.37246963562753,0.0599555884529978
"005",2014,7,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,7.48262960983431,0.0269631009159462,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2015,19,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,20.3099946552646,0.0785252867376729,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2016,15,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,16.0342063067878,0.061337891463764,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2017,14,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,14.9652592196686,0.0570410426452868,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2018,33,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,35.2752538749332,0.138681170196354,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2019,27,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,28.8615713522181,0.112900077285491,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2020,45,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,48.1026189203634,0.190243356018081,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2021,49,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,52.3784072688402,0.20743075129199,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2022,64,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,68.412613575628,0.271883483569148,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2023,41,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,43.8268305718867,0.173055960744172,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2024,50,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,53.4473543559594,0.211727600110467,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"005",2025,49,"Elms-Old Rexdale","Neighbourhood Improvement Area",9355,12.4,82000,835,18.5,52.3784072688402,0.20743075129199,0.150485436893204,0.808823529411765,0.327935222672065,0.0303478904515174
"006",2014,56,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,25.4487616450807,0.0991815990422679,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2015,50,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,22.7221086116792,0.0882212662005898,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2016,42,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,19.0865712338105,0.0736074890783523,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2017,36,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,16.359918200409,0.0626471562366742,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2018,57,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,25.9032038173142,0.101008321182548,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2019,40,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,18.1776868893433,0.069954044797793,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2020,59,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,26.8120881617814,0.104661765463107,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2021,88,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,39.9909111565553,0.157636707531218,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2022,121,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,54.9875028402636,0.217918538160447,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2023,113,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,51.3519654623949,0.20330476103821,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2024,75,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,34.0831629175187,0.133889319707582,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"006",2025,70,"Kingsview Village-The Westway","Neighbourhood Improvement Area",22005,14.7,79000,2300,18.1,31.8109520563508,0.124755709006183,0.132281553398058,0.779411764705882,0.421052631578947,0.247224278312361
"007",2014,46,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,20.4945422143016,0.0792671129426896,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2015,37,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,16.4847404767209,0.0631489045991079,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2016,50,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,22.2766763198931,0.0864307610953925,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2017,42,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,18.7124081087102,0.0721034647899866,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2018,53,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,23.6132768990867,0.0918034972099197,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2019,41,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,18.2668745823123,0.0703125527518109,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2020,70,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,31.1873468478503,0.122249001858907,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2021,59,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,26.2864780574738,0.102548969438974,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2022,108,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,48.117620850969,0.190303659309585,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2023,108,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,48.117620850969,0.190303659309585,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2024,84,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,37.4248162174204,0.147321770393368,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"007",2025,82,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood",22445,9.5,92000,2360,14.3,36.5337491646246,0.143739946317016,0.211165048543689,0.5,0.210526315789474,0.256106587712805
"008",2014,27,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,26.9865067466267,0.105362876209601,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2015,26,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,25.9870064967516,0.101345182986527,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2016,15,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,14.9925037481259,0.0571505575327142,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2017,27,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,26.9865067466267,0.105362876209601,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2018,16,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,15.992003998001,0.0611682507557881,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2019,19,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,18.9905047476262,0.0732213304250098,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2020,24,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,23.9880059970015,0.0933097965403794,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2021,22,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,21.9890054972514,0.0852744100942316,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2022,28,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,27.9860069965018,0.109380569432675,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2023,26,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,25.9870064967516,0.101345182986527,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2024,33,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,32.9835082458771,0.129469035548045,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"008",2025,25,"Humber Heights-Westmount","Emerging Neighbourhood",10005,10.2,85000,1130,12.9,24.9875062468766,0.0973274897634533,0.16868932038835,0.397058823529412,0.238866396761134,0.074019245003701
"009",2014,28,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,18.4331797235023,0.0709810498720516,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2015,24,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,15.7998683344305,0.0603959226312736,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2016,28,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,18.4331797235023,0.0709810498720516,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2017,18,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,11.8499012508229,0.0445182317701066,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2018,18,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,11.8499012508229,0.0445182317701066,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2019,23,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,15.1415404871626,0.0577496408210791,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2020,37,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,24.3581303489138,0.0947975861638021,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2021,30,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,19.7498354180382,0.0762736134924406,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2022,76,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,50.0329163923634,0.198002576761388,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2023,120,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,78.9993416721527,0.314438976409946,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2024,48,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,31.5997366688611,0.123906686075942,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"009",2025,43,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood",15190,8.2,1e+05,1760,12.1,28.3080974325214,0.110675277024969,0.259708737864078,0.338235294117647,0.157894736842105,0.167283493708364
"010",2014,21,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,18.8003581020591,0.07245699756028,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2015,19,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,17.0098478066249,0.0652596796199301,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2016,21,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,18.8003581020591,0.07245699756028,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2017,19,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,17.0098478066249,0.0652596796199301,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2018,21,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,18.8003581020591,0.07245699756028,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2019,28,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,25.0671441360788,0.0976476103515048,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2020,20,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,17.905102954342,0.068858338590105,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2021,23,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,20.5908683974933,0.07965431550063,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2022,62,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,55.5058191584602,0.220002015337454,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2023,119,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,106.535362578335,0.425125576637427,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2024,46,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,41.1817367949866,0.162423471814654,0.635922330097087,0.286764705882353,0.0526315789473684,0
"010",2025,23,"Princess-Rosethorn","Not an NIA or Emerging Neighbourhood",11170,5.6,162000,630,11.4,20.5908683974933,0.07965431550063,0.635922330097087,0.286764705882353,0.0526315789473684,0
"011",2014,28,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,15.1761517615176,0.0578887678322384,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2015,25,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,13.550135501355,0.0513526669059206,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2016,29,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,15.7181571815718,0.060067468141011,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2017,29,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,15.7181571815718,0.060067468141011,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2018,29,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,15.7181571815718,0.060067468141011,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2019,40,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,21.680216802168,0.0840331715375095,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2020,51,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,27.6422764227642,0.107998874934008,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2021,64,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,34.6883468834688,0.136321978948052,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2022,93,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,50.4065040650407,0.199504287902457,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2023,123,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,66.6666666666667,0.264865297165635,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2024,97,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,52.5745257452575,0.208219089137548,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"011",2025,46,"Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood",18450,5.6,108000,1485,12.8,24.9322493224932,0.0971053733901451,0.308252427184466,0.389705882352941,0.0526315789473684,0.126572908956329
"012",2014,8,"Markland Wood","Not an NIA or Emerging Neighbourhood",10365,6,105000,995,12.2,7.71828268210323,0.0279103560582733,0.29004854368932,0.345588235294118,0.0688259109311741,0.0540340488527017
"012",2015,14,"Markland Wood","Not an NIA or Emerging Neighbourhood",10365,6,105000,995,12.2,13.5069946936807,0.0511792537120241,0.29004854368932,0.345588235294118,0.0688259109311741,0.0540340488527017
