"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION","population","crime_rate"
"035",2024,"Robbery",10,"Westminster-Branson","Emerging Neighbourhood",25705,3.89029371717565
"035",2024,"Theft Over",12,"Westminster-Branson","Emerging Neighbourhood",25705,4.66835246061078
"035",2025,"Assault",131,"Westminster-Branson","Emerging Neighbourhood",25705,50.962847695001
"035",2025,"Auto Theft",53,"Westminster-Branson","Emerging Neighbourhood",25705,20.6185567010309
"035",2025,"Break and Enter",17,"Westminster-Branson","Emerging Neighbourhood",25705,6.6134993191986
"035",2025,"Robbery",9,"Westminster-Branson","Emerging Neighbourhood",25705,3.50126434545808
"035",2025,"Theft Over",7,"Westminster-Branson","Emerging Neighbourhood",25705,2.72320560202295
"036",2020,"Assault",166,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,69.7332493173703
"036",2020,"Auto Theft",62,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,26.0449485402226
"036",2020,"Break and Enter",31,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,13.0224742701113
"036",2020,"Robbery",23,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,9.66183574879227
"036",2020,"Theft Over",8,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,3.36063852131905
"036",2021,"Assault",199,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,83.5958832178114
"036",2021,"Auto Theft",97,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,40.7477420709935
"036",2021,"Break and Enter",35,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,14.7027935307708
"036",2021,"Robbery",17,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,7.14135685780298
"036",2021,"Theft Over",10,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,4.20079815164881
"036",2022,"Assault",228,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,95.7781978575929
"036",2022,"Auto Theft",172,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,72.2537282083596
"036",2022,"Break and Enter",36,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.1228733459357
"036",2022,"Robbery",30,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,12.6023944549464
"036",2022,"Theft Over",12,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,5.04095778197858
"036",2023,"Assault",203,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,85.2762024784709
"036",2023,"Auto Theft",219,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,91.997479521109
"036",2023,"Break and Enter",53,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,22.2642302037387
"036",2023,"Robbery",30,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,12.6023944549464
"036",2023,"Theft Over",15,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,6.30119722747322
"036",2024,"Assault",231,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,97.0384373030876
"036",2024,"Auto Theft",116,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,48.7292585591262
"036",2024,"Break and Enter",31,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,13.0224742701113
"036",2024,"Robbery",46,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,19.3236714975845
"036",2024,"Theft Over",19,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,7.98151648813275
"036",2025,"Assault",167,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,70.1533291325352
"036",2025,"Auto Theft",116,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,48.7292585591262
"036",2025,"Break and Enter",51,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,21.4240705734089
"036",2025,"Robbery",25,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,10.501995379122
"036",2025,"Theft Over",20,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,8.40159630329763
"037",2020,"Assault",86,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,50.1165501165501
"037",2020,"Auto Theft",44,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,25.6410256410256
"037",2020,"Break and Enter",24,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,13.986013986014
"037",2020,"Robbery",25,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,14.5687645687646
"037",2020,"Theft Over",8,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,4.66200466200466
"037",2021,"Assault",80,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,46.6200466200466
"037",2021,"Auto Theft",34,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,19.8135198135198
"037",2021,"Break and Enter",15,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,8.74125874125874
"037",2021,"Robbery",28,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,16.3170163170163
"037",2021,"Theft Over",9,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,5.24475524475525
"037",2022,"Assault",112,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,65.2680652680653
"037",2022,"Auto Theft",45,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,26.2237762237762
"037",2022,"Break and Enter",30,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,17.4825174825175
"037",2022,"Robbery",24,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,13.986013986014
"037",2022,"Theft Over",9,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,5.24475524475525
"037",2023,"Assault",115,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,67.016317016317
"037",2023,"Auto Theft",64,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,37.2960372960373
"037",2023,"Break and Enter",40,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,23.3100233100233
"037",2023,"Robbery",17,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,9.90675990675991
"037",2023,"Theft Over",11,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,6.41025641025641
"037",2024,"Assault",107,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,62.3543123543124
"037",2024,"Auto Theft",29,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,16.8997668997669
"037",2024,"Break and Enter",22,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,12.8205128205128
"037",2024,"Robbery",19,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,11.0722610722611
"037",2024,"Theft Over",10,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,5.82750582750583
"037",2025,"Assault",112,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,65.2680652680653
"037",2025,"Auto Theft",19,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,11.0722610722611
"037",2025,"Break and Enter",22,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,12.8205128205128
"037",2025,"Robbery",11,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,6.41025641025641
"037",2025,"Theft Over",8,"Willowdale West","Not an NIA or Emerging Neighbourhood",17160,4.66200466200466
"038",2020,"Assault",97,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,60.9679446888749
"038",2020,"Auto Theft",51,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,32.0553111250786
"038",2020,"Break and Enter",39,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,24.5128849780013
"038",2020,"Robbery",11,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,6.91389063482087
"038",2020,"Theft Over",7,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,4.3997485857951
"038",2021,"Assault",88,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,55.3111250785669
"038",2021,"Auto Theft",63,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,39.5977372721559
"038",2021,"Break and Enter",16,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,10.0565681961031
"038",2021,"Robbery",12,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,7.54242614707731
"038",2021,"Theft Over",5,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,3.14267756128221
"038",2022,"Assault",71,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,44.6260213702074
"038",2022,"Auto Theft",69,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,43.3689503456945
"038",2022,"Break and Enter",38,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,23.8843494657448
"038",2022,"Robbery",14,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,8.7994971715902
"038",2022,"Theft Over",11,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,6.91389063482087
"038",2023,"Assault",90,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,56.5681961030798
"038",2023,"Auto Theft",126,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,79.1954745443118
"038",2023,"Break and Enter",54,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,33.9409176618479
"038",2023,"Robbery",25,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,15.7133878064111
"038",2023,"Theft Over",8,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,5.02828409805154
"038",2024,"Assault",100,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,62.8535512256443
"038",2024,"Auto Theft",47,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,29.5411690760528
"038",2024,"Break and Enter",26,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,16.3419233186675
"038",2024,"Robbery",23,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,14.4563167818982
"038",2024,"Theft Over",11,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,6.91389063482087
"038",2025,"Assault",97,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,60.9679446888749
"038",2025,"Auto Theft",41,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,25.7699560025141
"038",2025,"Break and Enter",18,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,11.313639220616
"038",2025,"Robbery",9,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,5.65681961030798
"038",2025,"Theft Over",7,"Lansing-Westgate","Not an NIA or Emerging Neighbourhood",15910,4.3997485857951
"039",2020,"Assault",52,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,23.4815985549786
"039",2020,"Auto Theft",80,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,36.1255362384285
"039",2020,"Break and Enter",63,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,28.4488597877625
"039",2020,"Robbery",18,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,8.12824565364642
"039",2020,"Theft Over",10,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,4.51569202980357
"039",2021,"Assault",40,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,18.0627681192143
"039",2021,"Auto Theft",105,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,47.4147663129375
"039",2021,"Break and Enter",30,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,13.5470760894107
"039",2021,"Robbery",10,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,4.51569202980357
"039",2021,"Theft Over",4,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,1.80627681192143
"039",2022,"Assault",44,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,19.8690449311357
"039",2022,"Auto Theft",172,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,77.6699029126214
"039",2022,"Break and Enter",66,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,29.8035673967035
"039",2022,"Robbery",12,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,5.41883043576428
"039",2022,"Theft Over",8,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,3.61255362384285
"039",2023,"Assault",55,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,24.8363061639196
"039",2023,"Auto Theft",235,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,106.118762700384
"039",2023,"Break and Enter",124,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,55.9945811695642
"039",2023,"Robbery",12,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,5.41883043576428
"039",2023,"Theft Over",12,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,5.41883043576428
"039",2024,"Assault",67,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,30.2551365996839
"039",2024,"Auto Theft",103,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,46.5116279069767
"039",2024,"Break and Enter",96,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,43.3506434861143
"039",2024,"Robbery",42,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,18.965906525175
"039",2024,"Theft Over",10,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,4.51569202980357
"039",2025,"Assault",56,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,25.2878753669
"039",2025,"Auto Theft",37,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,16.7080605102732
"039",2025,"Break and Enter",62,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,27.9972905847821
"039",2025,"Robbery",15,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,6.77353804470535
"039",2025,"Theft Over",14,"Bedford Park-Nortown","Not an NIA or Emerging Neighbourhood",22145,6.321968841725
"040",2020,"Assault",51,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,30.0707547169811
"040",2020,"Auto Theft",35,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,20.6367924528302
"040",2020,"Break and Enter",50,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,29.4811320754717
"040",2020,"Robbery",11,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,6.48584905660377
"040",2020,"Theft Over",3,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,1.7688679245283
"040",2021,"Assault",51,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,30.0707547169811
"040",2021,"Auto Theft",63,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,37.1462264150943
"040",2021,"Break and Enter",33,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,19.4575471698113
"040",2021,"Robbery",2,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,1.17924528301887
"040",2021,"Theft Over",8,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,4.71698113207547
"040",2022,"Assault",59,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,34.7877358490566
"040",2022,"Auto Theft",90,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,53.066037735849
"040",2022,"Break and Enter",53,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,31.25
"040",2022,"Robbery",9,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,5.30660377358491
"040",2022,"Theft Over",12,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,7.07547169811321
"040",2023,"Assault",58,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,34.1981132075472
"040",2023,"Auto Theft",137,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,80.7783018867924
"040",2023,"Break and Enter",92,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,54.2452830188679
"040",2023,"Robbery",14,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,8.25471698113208
"040",2023,"Theft Over",12,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,7.07547169811321
"040",2024,"Assault",94,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,55.4245283018868
"040",2024,"Auto Theft",86,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,50.7075471698113
"040",2024,"Break and Enter",99,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,58.372641509434
"040",2024,"Robbery",24,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,14.1509433962264
"040",2024,"Theft Over",16,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,9.43396226415094
"040",2025,"Assault",107,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,63.0896226415094
"040",2025,"Auto Theft",38,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,22.4056603773585
"040",2025,"Break and Enter",70,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,41.2735849056604
"040",2025,"Robbery",20,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,11.7924528301887
"040",2025,"Theft Over",6,"St.Andrew-Windfields","Not an NIA or Emerging Neighbourhood",16960,3.5377358490566
"041",2020,"Assault",47,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,52.572706935123
"041",2020,"Auto Theft",15,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,16.7785234899329
"041",2020,"Break and Enter",31,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,34.675615212528
"041",2020,"Robbery",6,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,6.71140939597315
"041",2020,"Theft Over",4,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,4.47427293064877
"041",2021,"Assault",45,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,50.3355704697987
"041",2021,"Auto Theft",38,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,42.5055928411633
"041",2021,"Break and Enter",18,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,20.1342281879195
"041",2021,"Robbery",5,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,5.59284116331096
"041",2021,"Theft Over",2,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,2.23713646532438
"041",2022,"Assault",32,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,35.7941834451902
"041",2022,"Auto Theft",60,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,67.1140939597315
"041",2022,"Break and Enter",47,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,52.572706935123
"041",2022,"Robbery",3,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,3.35570469798658
"041",2022,"Theft Over",5,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,5.59284116331096
"041",2023,"Assault",48,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,53.6912751677852
"041",2023,"Auto Theft",81,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,90.6040268456376
"041",2023,"Break and Enter",95,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,106.263982102908
"041",2023,"Robbery",3,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,3.35570469798658
"041",2023,"Theft Over",8,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,8.94854586129754
"041",2024,"Assault",37,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,41.3870246085011
"041",2024,"Auto Theft",36,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,40.2684563758389
"041",2024,"Break and Enter",71,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,79.4183445190157
"041",2024,"Robbery",12,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,13.4228187919463
"041",2024,"Theft Over",9,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,10.0671140939597
"041",2025,"Assault",24,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,26.8456375838926
"041",2025,"Auto Theft",23,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,25.7270693512304
"041",2025,"Break and Enter",47,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,52.572706935123
"041",2025,"Robbery",6,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,6.71140939597315
"041",2025,"Theft Over",3,"Bridle Path-Sunnybrook-York Mills","Not an NIA or Emerging Neighbourhood",8940,3.35570469798658
"042",2020,"Assault",79,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,29.0922482047505
"042",2020,"Auto Theft",49,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,18.0445590130731
"042",2020,"Break and Enter",41,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,15.0985085619591
"042",2020,"Robbery",7,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,2.57779414472473
"042",2020,"Theft Over",7,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,2.57779414472473
"042",2021,"Assault",89,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,32.774811268643
"042",2021,"Auto Theft",37,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,13.6254833364021
"042",2021,"Break and Enter",23,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,8.46989504695268
"042",2021,"Robbery",3,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,1.10476891916774
"042",2021,"Theft Over",7,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,2.57779414472473
"042",2022,"Assault",115,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,42.3494752347634
"042",2022,"Auto Theft",56,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,20.6223531577978
"042",2022,"Break and Enter",49,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,18.0445590130731
"042",2022,"Robbery",20,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,7.36512612778494
"042",2022,"Theft Over",11,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,4.05081937028172
"042",2023,"Assault",123,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,45.2955256858774
"042",2023,"Auto Theft",156,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,57.4479837967225
"042",2023,"Break and Enter",100,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,36.8256306389247
"042",2023,"Robbery",24,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,8.83815135334193
"042",2023,"Theft Over",14,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,5.15558828944946
"042",2024,"Assault",135,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,49.7146013625483
"042",2024,"Auto Theft",101,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,37.1938869453139
"042",2024,"Break and Enter",85,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,31.301786043086
"042",2024,"Robbery",20,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,7.36512612778494
"042",2024,"Theft Over",19,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,6.99686982139569
"042",2025,"Assault",120,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,44.1907567667096
"042",2025,"Auto Theft",71,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,26.1461977536365
"042",2025,"Break and Enter",78,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,28.7239918983613
"042",2025,"Robbery",33,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,12.1524581108451
"042",2025,"Theft Over",18,"Banbury-Don Mills","Not an NIA or Emerging Neighbourhood",27155,6.62861351500644
"043",2020,"Assault",112,"Victoria Village","Neighbourhood Improvement Area",17365,64.4975525482292
"043",2020,"Auto Theft",16,"Victoria Village","Neighbourhood Improvement Area",17365,9.21393607831846
"043",2020,"Break and Enter",32,"Victoria Village","Neighbourhood Improvement Area",17365,18.4278721566369
"043",2020,"Robbery",11,"Victoria Village","Neighbourhood Improvement Area",17365,6.33458105384394
"043",2020,"Theft Over",4,"Victoria Village","Neighbourhood Improvement Area",17365,2.30348401957961
"043",2021,"Assault",94,"Victoria Village","Neighbourhood Improvement Area",17365,54.1318744601209
"043",2021,"Auto Theft",39,"Victoria Village","Neighbourhood Improvement Area",17365,22.4589691909012
"043",2021,"Break and Enter",22,"Victoria Village","Neighbourhood Improvement Area",17365,12.6691621076879
"043",2021,"Robbery",8,"Victoria Village","Neighbourhood Improvement Area",17365,4.60696803915923
"043",2021,"Theft Over",5,"Victoria Village","Neighbourhood Improvement Area",17365,2.87935502447452
"043",2022,"Assault",126,"Victoria Village","Neighbourhood Improvement Area",17365,72.5597466167578
"043",2022,"Auto Theft",36,"Victoria Village","Neighbourhood Improvement Area",17365,20.7313561762165
"043",2022,"Break and Enter",38,"Victoria Village","Neighbourhood Improvement Area",17365,21.8830981860063
"043",2022,"Robbery",10,"Victoria Village","Neighbourhood Improvement Area",17365,5.75871004894904
"043",2022,"Theft Over",4,"Victoria Village","Neighbourhood Improvement Area",17365,2.30348401957961
"043",2023,"Assault",131,"Victoria Village","Neighbourhood Improvement Area",17365,75.4391016412324
"043",2023,"Auto Theft",57,"Victoria Village","Neighbourhood Improvement Area",17365,32.8246472790095
"043",2023,"Break and Enter",26,"Victoria Village","Neighbourhood Improvement Area",17365,14.9726461272675
"043",2023,"Robbery",16,"Victoria Village","Neighbourhood Improvement Area",17365,9.21393607831846
"043",2023,"Theft Over",8,"Victoria Village","Neighbourhood Improvement Area",17365,4.60696803915923
"043",2024,"Assault",118,"Victoria Village","Neighbourhood Improvement Area",17365,67.9527785775986
"043",2024,"Auto Theft",84,"Victoria Village","Neighbourhood Improvement Area",17365,48.3731644111719
"043",2024,"Break and Enter",26,"Victoria Village","Neighbourhood Improvement Area",17365,14.9726461272675
"043",2024,"Robbery",8,"Victoria Village","Neighbourhood Improvement Area",17365,4.60696803915923
"043",2024,"Theft Over",13,"Victoria Village","Neighbourhood Improvement Area",17365,7.48632306363375
"043",2025,"Assault",100,"Victoria Village","Neighbourhood Improvement Area",17365,57.5871004894904
"043",2025,"Auto Theft",56,"Victoria Village","Neighbourhood Improvement Area",17365,32.2487762741146
"043",2025,"Break and Enter",41,"Victoria Village","Neighbourhood Improvement Area",17365,23.610711200691
"043",2025,"Robbery",4,"Victoria Village","Neighbourhood Improvement Area",17365,2.30348401957961
"043",2025,"Theft Over",6,"Victoria Village","Neighbourhood Improvement Area",17365,3.45522602936942
"044",2020,"Assault",132,"Flemingdon Park","Neighbourhood Improvement Area",22530,58.5885486018642
"044",2020,"Auto Theft",19,"Flemingdon Park","Neighbourhood Improvement Area",22530,8.43320017754106
"044",2020,"Break and Enter",13,"Flemingdon Park","Neighbourhood Improvement Area",22530,5.77008433200178
